Year,NDVI_district,NDVI_district_crop_mask,Obs_yield,Total_production,Total_area,Irrigated_area,Irrigated_production,Unirrigated_area,Unirrigated_production,Simulated_yield,Simulated_yield_sd,Simulated_yield_allyears,Simulated_yield_allyears_sd,Crop,Province,District_id,District_name_ts
1988,0.468499988,0.453930408,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.35,0.88,Wheat,Punjab,624,Nankana Sahib
1989,0.512799978,0.413587511,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.16,0.86,Wheat,Punjab,624,Nankana Sahib
1990,0.522199988,0.484585732,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.49,0.91,Wheat,Punjab,624,Nankana Sahib
1991,0.537149966,0.456732124,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.36,0.88,Wheat,Punjab,624,Nankana Sahib
1992,0.518049955,0.46401605,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.39,0.88,Wheat,Punjab,624,Nankana Sahib
1993,0.486000001,0.426883906,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.22,0.91,Wheat,Punjab,624,Nankana Sahib
1994,0.502599955,0.480716079,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.47,0.94,Wheat,Punjab,624,Nankana Sahib
1995,0.558149993,0.476467878,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.45,0.9,Wheat,Punjab,624,Nankana Sahib
1996,0.53004998,0.472546428,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.43,0.89,Wheat,Punjab,624,Nankana Sahib
1997,0.519150019,0.456867844,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.36,0.86,Wheat,Punjab,624,Nankana Sahib
1998,0.480099976,0.476035655,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.45,0.94,Wheat,Punjab,624,Nankana Sahib
1999,0.570199966,0.53352493,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.72,0.91,Wheat,Punjab,624,Nankana Sahib
2000,0.583649993,0.518183947,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.65,0.96,Wheat,Punjab,624,Nankana Sahib
2001,0.551999986,0.527664244,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.69,0.95,Wheat,Punjab,624,Nankana Sahib
2002,0.55339998,0.525510669,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.68,0.95,Wheat,Punjab,624,Nankana Sahib
2003,0.547850013,0.543319643,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.77,0.99,Wheat,Punjab,624,Nankana Sahib
2004,0.591250002,0.614335597,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.1,1.01,Wheat,Punjab,624,Nankana Sahib
2005,0.56554997,0.553796411,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.82,0.98,Wheat,Punjab,624,Nankana Sahib
2006,0.55704999,0.565260708,2.916901408,414.2,142,NaN,NaN,NaN,NaN,2.95,1.3,2.87,1.02,Wheat,Punjab,624,Nankana Sahib
2007,0.544099987,0.574469626,2.978985507,411.1,138,NaN,NaN,NaN,NaN,2.98,1.26,2.91,1,Wheat,Punjab,624,Nankana Sahib
2008,0.548099995,0.567214251,2.837735849,451.2,159,NaN,NaN,NaN,NaN,2.99,1.31,2.88,0.98,Wheat,Punjab,624,Nankana Sahib
2009,0.60589999,0.63464278,2.968731209,493.7,166.3,NaN,NaN,NaN,NaN,3.24,1.07,3.2,1.02,Wheat,Punjab,624,Nankana Sahib
2010,0.518249989,0.558273196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,1,Wheat,Punjab,624,Nankana Sahib
2011,0.580199957,0.610471427,2.998240985,340.9,113.7,340.9,113.7,0,0,3.12,1.22,3.08,1.03,Wheat,Punjab,624,Nankana Sahib
2012,0.555999994,0.617062509,3.125333333,351.6,112.5,351.6,112.5,0,0,3.14,1.27,3.12,1,Wheat,Punjab,624,Nankana Sahib
2013,0.610299945,0.615542829,3.100337268,367.7,118.6,367.7,118.6,0,0,3.13,1.24,3.11,1,Wheat,Punjab,624,Nankana Sahib
2014,0.580500007,0.624930382,3.108346709,387.3,124.6,387.3,124.6,0,0,3.17,1.23,3.15,1.05,Wheat,Punjab,624,Nankana Sahib
2015,0.574000001,0.624603629,3.328686837,420.28,126.26,420.28,126.26,0,0,3.14,1.11,3.15,1,Wheat,Punjab,624,Nankana Sahib
2016,0.559000015,0.647191048,3.227141017,400.94,124.24,400.94,124.24,0,0,3.25,1.36,3.26,1.03,Wheat,Punjab,624,Nankana Sahib
2017,0.56159997,0.661085725,3.467859782,422.42,121.81,422.42,121.81,0,0,3.22,1.36,3.32,1.07,Wheat,Punjab,624,Nankana Sahib
2018,0.492399991,0.574874938,3.246703707,391.52,120.59,391.52,120.59,0,0,2.92,0.99,2.92,0.99,Wheat,Punjab,624,Nankana Sahib
2019,0.41415,0.559071422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,0.98,Wheat,Punjab,624,Nankana Sahib
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,625,Narowal
1983,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,625,Narowal
1984,0.385424972,0.336422771,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.17,0.38,Wheat,Punjab,625,Narowal
1985,0.427374959,0.356797785,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.39,0.38,Wheat,Punjab,625,Narowal
1986,0.505949974,0.468797803,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.84,0.43,Wheat,Punjab,625,Narowal
1987,0.482725024,0.483861923,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.99,0.46,Wheat,Punjab,625,Narowal
1988,0.467200011,0.422314107,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.65,0.41,Wheat,Punjab,625,Narowal
1989,0.428199977,0.421832591,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.61,0.41,Wheat,Punjab,625,Narowal
1990,0.496450007,0.503360808,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2,0.43,Wheat,Punjab,625,Narowal
1991,0.477524966,0.499310791,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.95,0.44,Wheat,Punjab,625,Narowal
1992,0.456749976,0.413115263,1.766728625,190.1,107.6,NaN,NaN,NaN,NaN,1.54,0.47,1.59,0.4,Wheat,Punjab,625,Narowal
1993,0.510625005,0.461166292,1.959965187,225.2,114.9,NaN,NaN,NaN,NaN,1.74,0.49,1.75,0.42,Wheat,Punjab,625,Narowal
1994,0.488274992,0.435288042,1.546833185,173.4,112.1,NaN,NaN,NaN,NaN,1.76,0.48,1.73,0.41,Wheat,Punjab,625,Narowal
1995,0.529100001,0.50397712,1.757105943,204,116.1,NaN,NaN,NaN,NaN,1.99,0.49,1.97,0.44,Wheat,Punjab,625,Narowal
1996,0.49849999,0.48003909,1.837814397,211.9,115.3,NaN,NaN,NaN,NaN,1.9,0.5,1.88,0.43,Wheat,Punjab,625,Narowal
1997,0.491549969,0.442969561,1.872042068,213.6,114.1,NaN,NaN,NaN,NaN,1.63,0.47,1.66,0.42,Wheat,Punjab,625,Narowal
1998,0.524800003,0.519833624,2.037865749,236.8,116.2,NaN,NaN,NaN,NaN,2.06,0.5,2.04,0.45,Wheat,Punjab,625,Narowal
1999,0.545749962,0.540643513,1.772933549,218.78,123.4,NaN,NaN,NaN,NaN,2.2,0.47,2.16,0.45,Wheat,Punjab,625,Narowal
2000,0.563174963,0.489395648,1.808756841,231.34,127.9,NaN,NaN,NaN,NaN,1.92,0.49,1.9,0.44,Wheat,Punjab,625,Narowal
2001,0.607299924,0.46252498,1.541698546,201.5,130.7,NaN,NaN,NaN,NaN,1.85,0.48,1.82,0.44,Wheat,Punjab,625,Narowal
2002,0.501100004,0.47091195,1.647380766,210.7,127.9,NaN,NaN,NaN,NaN,1.89,0.5,1.86,0.42,Wheat,Punjab,625,Narowal
2003,0.564974964,0.502982616,1.975767367,244.6,123.8,NaN,NaN,NaN,NaN,1.99,0.5,1.98,0.44,Wheat,Punjab,625,Narowal
2004,0.661024988,0.5979532,2.284515637,299.5,131.1,NaN,NaN,NaN,NaN,2.52,0.58,2.48,0.48,Wheat,Punjab,625,Narowal
2005,0.646525025,0.595790207,2.477405248,339.9,137.2,NaN,NaN,NaN,NaN,2.41,0.55,2.4,0.46,Wheat,Punjab,625,Narowal
2006,0.635749996,0.533037961,2.232608696,308.1,138,NaN,NaN,NaN,NaN,2.07,0.51,2.06,0.46,Wheat,Punjab,625,Narowal
2007,0.581025004,0.601196766,2.313953488,318.4,137.6,NaN,NaN,NaN,NaN,2.44,0.55,2.4,0.46,Wheat,Punjab,625,Narowal
2008,0.632924974,0.548572719,2.037675607,319.1,156.6,NaN,NaN,NaN,NaN,2.22,0.54,2.19,0.46,Wheat,Punjab,625,Narowal
2009,0.585174978,0.54539448,1.957888121,311.5,159.1,NaN,NaN,NaN,NaN,2.25,0.52,2.22,0.46,Wheat,Punjab,625,Narowal
2010,0.609249949,0.471429408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.94,0.44,Wheat,Punjab,625,Narowal
2011,0.641499996,0.602606416,2.346650277,381.8,162.7,299.1,114.9,82.6,47.8,2.5,0.57,2.46,0.47,Wheat,Punjab,625,Narowal
2012,0.64182502,0.561719537,2.209123223,372.9,168.8,297.4,118.2,75.4,50.6,2.3,0.55,2.27,0.47,Wheat,Punjab,625,Narowal
2013,0.663049996,0.62718153,2.432863274,396.8,163.1,327.9,118.2,68.9,44.9,2.56,0.58,2.52,0.5,Wheat,Punjab,625,Narowal
2014,0.663775027,0.62047714,2.472849298,405.3,163.9,339.2,120.6,66.1,43.3,2.51,0.59,2.48,0.48,Wheat,Punjab,625,Narowal
2015,0.605649948,0.54135865,1.761086305,287.92,163.49,226.93,119.78,60.99,43.71,2.17,0.47,2.13,0.46,Wheat,Punjab,625,Narowal
2016,0.579949975,0.51664561,2.084046164,306.98,147.3,264.85,104,42.13,43.3,2.02,0.49,2.01,0.45,Wheat,Punjab,625,Narowal
2017,0.617474973,0.563009799,2.44738829,356.56,145.69,303.23,106.43,53.33,39.26,2.33,0.51,2.32,0.47,Wheat,Punjab,625,Narowal
2018,0.600724995,0.558580458,2.616697385,383.32,146.49,344.38,118.57,38.94,27.92,2.29,0.47,2.29,0.49,Wheat,Punjab,625,Narowal
2019,0.493449986,0.504842401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93,0.43,Wheat,Punjab,625,Narowal
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,813,Naushahro Feroze
1983,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,813,Naushahro Feroze
1984,0.281025022,0.28501761,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.64,0.54,Wheat,Sindh,813,Naushahro Feroze
1985,0.307399988,0.328738898,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,3.07,0.58,Wheat,Sindh,813,Naushahro Feroze
1986,0.316574991,0.305011123,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.84,0.55,Wheat,Sindh,813,Naushahro Feroze
1987,0.303574979,0.294994444,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.74,0.55,Wheat,Sindh,813,Naushahro Feroze
1988,0.28777498,0.287597209,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.67,0.54,Wheat,Sindh,813,Naushahro Feroze
1989,0.144124985,0.143331483,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.25,0.43,Wheat,Sindh,813,Naushahro Feroze
1990,0.30339998,0.312633336,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.91,0.57,Wheat,Sindh,813,Naushahro Feroze
1991,0.294950008,0.28381294,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.63,0.53,Wheat,Sindh,813,Naushahro Feroze
1992,0.258650005,0.251956463,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.32,0.51,Wheat,Sindh,813,Naushahro Feroze
1993,0.317424983,0.297618508,2.708699122,339.4,125.3,NaN,NaN,NaN,NaN,2.77,0.55,2.77,0.56,Wheat,Sindh,813,Naushahro Feroze
1994,0.279424995,0.258770347,2.2936,286.7,125,NaN,NaN,NaN,NaN,2.4,0.58,2.39,0.52,Wheat,Sindh,813,Naushahro Feroze
1995,0.369599998,NaN,2.828087167,350.4,123.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Sindh,813,Naushahro Feroze
1996,0.300599992,0.299052775,2.75862069,352,127.6,NaN,NaN,NaN,NaN,2.78,0.56,2.78,0.55,Wheat,Sindh,813,Naushahro Feroze
1997,0.311075002,0.305361062,2.768196203,349.9,126.4,NaN,NaN,NaN,NaN,2.85,0.56,2.84,0.54,Wheat,Sindh,813,Naushahro Feroze
1998,0.347424984,0.30191943,2.942745098,375.2,127.5,NaN,NaN,NaN,NaN,2.79,0.56,2.81,0.52,Wheat,Sindh,813,Naushahro Feroze
1999,0.312574983,0.312203646,2.984338293,381.1,127.7,NaN,NaN,NaN,NaN,2.91,0.57,2.91,0.55,Wheat,Sindh,813,Naushahro Feroze
2000,0.306499988,0.330842584,3.351981352,431.4,128.7,NaN,NaN,NaN,NaN,3.09,0.55,3.09,0.57,Wheat,Sindh,813,Naushahro Feroze
2001,0.337675005,0.321319431,3.451388889,347.9,100.8,NaN,NaN,NaN,NaN,2.97,0.5,3,0.57,Wheat,Sindh,813,Naushahro Feroze
2002,0.350250006,0.32753703,2.649321267,234.2,88.4,NaN,NaN,NaN,NaN,3.09,0.53,3.06,0.56,Wheat,Sindh,813,Naushahro Feroze
2003,0.35165,0.321616679,2.818669528,262.7,93.2,NaN,NaN,NaN,NaN,3.02,0.57,3,0.57,Wheat,Sindh,813,Naushahro Feroze
2004,0.300875008,0.31459716,2.729166667,262,96,NaN,NaN,NaN,NaN,2.95,0.55,2.93,0.55,Wheat,Sindh,813,Naushahro Feroze
2005,0.345025003,0.356109232,3.12526096,299.4,95.8,NaN,NaN,NaN,NaN,3.37,0.56,3.34,0.6,Wheat,Sindh,813,Naushahro Feroze
2006,0.343249977,0.332818478,3.210418795,314.3,97.9,NaN,NaN,NaN,NaN,3.12,0.57,3.11,0.56,Wheat,Sindh,813,Naushahro Feroze
2007,0.393674999,0.391162038,3.798086124,396.9,104.5,NaN,NaN,NaN,NaN,3.7,0.66,3.68,0.62,Wheat,Sindh,813,Naushahro Feroze
2008,0.336499989,0.386028677,3.757852077,370.9,98.7,NaN,NaN,NaN,NaN,3.65,0.64,3.63,0.6,Wheat,Sindh,813,Naushahro Feroze
2009,0.448324978,0.436393499,3.754491018,376.2,100.2,NaN,NaN,NaN,NaN,4.32,0.65,4.13,0.67,Wheat,Sindh,813,Naushahro Feroze
2010,0.368025005,0.403981477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.81,0.64,Wheat,Sindh,813,Naushahro Feroze
2011,0.398525,0.398485184,3.982109228,422.9,106.2,418.3,101.8,4.6,4.4,3.75,0.61,3.75,0.63,Wheat,Sindh,813,Naushahro Feroze
2012,0.397099972,0.383296281,3.836914062,392.9,102.4,388.9,97.5,4,4.9,3.61,0.62,3.61,0.6,Wheat,Sindh,813,Naushahro Feroze
2013,0.382274985,0.383889824,3.52268431,372.7,105.8,369.4,101.7,3.3,4.2,3.65,0.62,3.61,0.61,Wheat,Sindh,813,Naushahro Feroze
2014,0.408699989,0.392149955,3.920679887,415.2,105.9,412,101.9,3.2,4,3.69,0.62,3.69,0.6,Wheat,Sindh,813,Naushahro Feroze
2015,0.392774969,0.375144422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.53,0.61,Wheat,Sindh,813,Naushahro Feroze
2016,0.358574986,0.376562059,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.54,0.59,Wheat,Sindh,813,Naushahro Feroze
2017,0.39289999,0.395656466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.73,0.63,Wheat,Sindh,813,Naushahro Feroze
2018,0.370374978,0.379835248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.57,0.6,Wheat,Sindh,813,Naushahro Feroze
2019,0.298574984,0.286434233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.66,0.55,Wheat,Sindh,813,Naushahro Feroze
1982,NaN,NaN,0,0,186.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,626,Okara
1983,NaN,NaN,2.232841891,439.2,196.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,626,Okara
1984,0.410699993,0.319700003,1.902213073,369.6,194.3,NaN,NaN,NaN,NaN,2.18,0.34,2.14,0.35,Wheat,Punjab,626,Okara
1985,0.489366651,0.384327799,2.376664891,446.1,187.7,NaN,NaN,NaN,NaN,2.57,0.36,2.56,0.37,Wheat,Punjab,626,Okara
1986,0.514599979,0.377986521,2.62118019,497.5,189.8,NaN,NaN,NaN,NaN,2.51,0.37,2.52,0.37,Wheat,Punjab,626,Okara
1987,0.53580004,0.375265062,1.888081395,389.7,206.4,NaN,NaN,NaN,NaN,2.54,0.34,2.5,0.37,Wheat,Punjab,626,Okara
1988,0.51303333,0.37112537,2.141704488,424.7,198.3,NaN,NaN,NaN,NaN,2.5,0.37,2.47,0.35,Wheat,Punjab,626,Okara
1989,0.501033306,0.324858725,2.460933661,500.8,203.5,NaN,NaN,NaN,NaN,2.14,0.36,2.18,0.35,Wheat,Punjab,626,Okara
1990,0.576933324,0.387453169,2.375972763,488.5,205.6,NaN,NaN,NaN,NaN,2.59,0.36,2.58,0.37,Wheat,Punjab,626,Okara
1991,0.551766634,0.368177742,2.440613027,509.6,208.8,NaN,NaN,NaN,NaN,2.46,0.38,2.46,0.37,Wheat,Punjab,626,Okara
1992,0.4102,0.302766651,2.737543167,554.9,202.7,NaN,NaN,NaN,NaN,1.91,0.31,2.03,0.35,Wheat,Punjab,626,Okara
1993,0.371133327,0.352065027,2.332205029,482.3,206.8,NaN,NaN,NaN,NaN,2.35,0.36,2.35,0.36,Wheat,Punjab,626,Okara
1994,0.382266641,0.383716673,2.662045889,556.9,209.2,NaN,NaN,NaN,NaN,2.55,0.38,2.56,0.37,Wheat,Punjab,626,Okara
1995,0.533733308,0.417928547,2.609324009,559.7,214.5,NaN,NaN,NaN,NaN,2.78,0.37,2.78,0.38,Wheat,Punjab,626,Okara
1996,0.535466671,0.424437255,2.487250811,536.5,215.7,NaN,NaN,NaN,NaN,2.83,0.38,2.82,0.38,Wheat,Punjab,626,Okara
1997,0.52973336,0.402476996,2.674038462,556.2,208,NaN,NaN,NaN,NaN,2.68,0.36,2.68,0.38,Wheat,Punjab,626,Okara
1998,0.60863328,0.458524555,2.97625969,614.3,206.4,NaN,NaN,NaN,NaN,3.04,0.4,3.04,0.39,Wheat,Punjab,626,Okara
1999,0.584166586,0.470393628,3.053484923,617.72,202.3,NaN,NaN,NaN,NaN,3.12,0.4,3.11,0.41,Wheat,Punjab,626,Okara
2000,0.530533314,0.485845208,3.55222691,757.69,213.3,NaN,NaN,NaN,NaN,3.2,0.42,3.21,0.43,Wheat,Punjab,626,Okara
2001,0.661199987,0.536630929,3.351457155,770.5,229.9,NaN,NaN,NaN,NaN,3.56,0.44,3.54,0.43,Wheat,Punjab,626,Okara
2002,0.600833356,0.50172776,3.246181491,722.6,222.6,NaN,NaN,NaN,NaN,3.32,0.42,3.31,0.41,Wheat,Punjab,626,Okara
2003,0.547266662,0.514873028,3.429030776,746.5,217.7,NaN,NaN,NaN,NaN,3.4,0.44,3.4,0.42,Wheat,Punjab,626,Okara
2004,0.571433306,0.514165819,3.381884388,743,219.7,NaN,NaN,NaN,NaN,3.4,0.44,3.39,0.44,Wheat,Punjab,626,Okara
2005,0.563866615,0.532561123,3.400272603,748.4,220.1,NaN,NaN,NaN,NaN,3.52,0.45,3.51,0.45,Wheat,Punjab,626,Okara
2006,0.584399939,0.482157946,3.206407323,700.6,218.5,NaN,NaN,NaN,NaN,3.19,0.42,3.19,0.42,Wheat,Punjab,626,Okara
2007,0.607499897,0.478776217,3.507635354,758,216.1,NaN,NaN,NaN,NaN,3.16,0.39,3.17,0.41,Wheat,Punjab,626,Okara
2008,0.627866685,0.480903178,3.171664943,613.4,193.4,NaN,NaN,NaN,NaN,3.18,0.43,3.18,0.42,Wheat,Punjab,626,Okara
2009,0.656166613,0.558300734,3.411146642,746.7,218.9,NaN,NaN,NaN,NaN,3.71,0.46,3.68,0.46,Wheat,Punjab,626,Okara
2010,0.576866627,0.549733281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.62,0.45,Wheat,Punjab,626,Okara
2011,0.55553335,0.502609491,3.58215103,782.7,218.5,782.2,218.1,0.6,0.4,3.31,0.42,3.32,0.42,Wheat,Punjab,626,Okara
2012,0.595399976,0.481161118,3.547851563,726.6,204.8,726.1,204.4,0.6,0.4,3.17,0.4,3.18,0.42,Wheat,Punjab,626,Okara
2013,0.605933309,0.50516665,3.569230769,765.6,214.5,765.6,214.5,0,0,3.33,0.41,3.34,0.41,Wheat,Punjab,626,Okara
2014,0.598766625,0.520094454,3.588105727,814.5,227,814.5,227,0,0,3.42,0.43,3.43,0.44,Wheat,Punjab,626,Okara
2015,0.570966661,0.506566703,3.467076083,711.34,205.17,711.34,205.17,0,0,3.34,0.43,3.35,0.43,Wheat,Punjab,626,Okara
2016,0.554366648,0.506317437,3.179225472,651.01,204.77,651.01,204.77,0,0,3.35,0.42,3.34,0.41,Wheat,Punjab,626,Okara
2017,0.586999953,0.522927761,3.421828909,707.6,206.79,707.6,206.79,0,0,3.45,0.43,3.45,0.43,Wheat,Punjab,626,Okara
2018,0.549300015,0.474950016,3.183925123,642.93,201.93,642.93,201.93,0,0,3.14,0.4,3.14,0.41,Wheat,Punjab,626,Okara
2019,0.575866699,0.401283324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.67,0.39,Wheat,Punjab,626,Okara
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,627,Pakpattan
1983,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Wheat,Punjab,627,Pakpattan
1984,0.278333306,0.299456775,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.61,0.33,Wheat,Punjab,627,Pakpattan
1985,0.354166657,0.340802461,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.8,0.35,Wheat,Punjab,627,Pakpattan
1986,0.302333325,0.312106162,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.67,0.34,Wheat,Punjab,627,Pakpattan
1987,0.329899997,0.326778978,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.74,0.34,Wheat,Punjab,627,Pakpattan
1988,0.310333341,0.315595031,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.69,0.35,Wheat,Punjab,627,Pakpattan
1989,0.217966676,0.255640715,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.41,0.32,Wheat,Punjab,627,Pakpattan
1990,0.28306666,0.306530833,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.64,0.33,Wheat,Punjab,627,Pakpattan
1991,0.303633332,0.308690101,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.65,0.35,Wheat,Punjab,627,Pakpattan
1992,0.211500004,0.249309883,2.692701665,210.3,78.1,NaN,NaN,NaN,NaN,2.25,0.36,2.38,0.32,Wheat,Punjab,627,Pakpattan
1993,0.28550002,0.289638281,2.228362878,213.7,95.9,NaN,NaN,NaN,NaN,2.65,0.36,2.57,0.34,Wheat,Punjab,627,Pakpattan
1994,0.267766654,0.324017316,2.606888361,219.5,84.2,NaN,NaN,NaN,NaN,2.74,0.36,2.72,0.36,Wheat,Punjab,627,Pakpattan
1995,0.345599979,0.363630861,2.75549806,426,154.6,NaN,NaN,NaN,NaN,2.92,0.37,2.91,0.35,Wheat,Punjab,627,Pakpattan
1996,0.356666654,0.381139487,2.544631307,393.4,154.6,NaN,NaN,NaN,NaN,3.02,0.36,2.99,0.38,Wheat,Punjab,627,Pakpattan
1997,0.292966694,0.327917278,2.868013468,425.9,148.5,NaN,NaN,NaN,NaN,2.73,0.36,2.74,0.34,Wheat,Punjab,627,Pakpattan
1998,0.390933365,0.390872836,3.075679172,475.5,154.6,NaN,NaN,NaN,NaN,3.03,0.38,3.03,0.38,Wheat,Punjab,627,Pakpattan
1999,0.409866661,0.410949349,3.048548278,451.49,148.1,NaN,NaN,NaN,NaN,3.13,0.38,3.12,0.39,Wheat,Punjab,627,Pakpattan
2000,0.469233364,0.467967868,3.884954008,591.29,152.2,NaN,NaN,NaN,NaN,3.37,0.36,3.39,0.4,Wheat,Punjab,627,Pakpattan
2001,0.427899987,0.466341943,3.678887484,582,158.2,NaN,NaN,NaN,NaN,3.37,0.4,3.38,0.41,Wheat,Punjab,627,Pakpattan
2002,0.44446668,0.44285062,3.446496815,541.1,157,NaN,NaN,NaN,NaN,3.27,0.39,3.27,0.39,Wheat,Punjab,627,Pakpattan
2003,0.450033337,0.468709826,3.362134689,529.2,157.4,NaN,NaN,NaN,NaN,3.4,0.4,3.39,0.4,Wheat,Punjab,627,Pakpattan
2004,0.463233322,0.487913549,3.30465718,510.9,154.6,NaN,NaN,NaN,NaN,3.5,0.42,3.48,0.42,Wheat,Punjab,627,Pakpattan
2005,0.455866665,0.496324688,3.331387808,513.7,154.2,NaN,NaN,NaN,NaN,3.54,0.43,3.52,0.43,Wheat,Punjab,627,Pakpattan
2006,0.461233288,0.44222343,3.208609272,484.5,151,NaN,NaN,NaN,NaN,3.28,0.38,3.27,0.41,Wheat,Punjab,627,Pakpattan
2007,0.454100013,0.436124623,3.384199865,501.2,148.1,NaN,NaN,NaN,NaN,3.24,0.4,3.24,0.39,Wheat,Punjab,627,Pakpattan
2008,0.423400015,0.441108674,3.110022607,412.7,132.7,NaN,NaN,NaN,NaN,3.28,0.38,3.26,0.39,Wheat,Punjab,627,Pakpattan
2009,0.533933342,0.544671595,3.422133863,516.4,150.9,NaN,NaN,NaN,NaN,3.8,0.44,3.74,0.44,Wheat,Punjab,627,Pakpattan
2010,0.545166671,0.519639492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.63,0.44,Wheat,Punjab,627,Pakpattan
2011,0.48846665,0.474713534,3.769857434,555.3,147.3,555.3,147.3,0,0,3.41,0.4,3.42,0.4,Wheat,Punjab,627,Pakpattan
2012,0.460766643,0.427983969,3.362606232,474.8,141.2,474.8,141.2,0,0,3.2,0.4,3.2,0.41,Wheat,Punjab,627,Pakpattan
2013,0.520233333,0.472523421,3.495056032,530.2,151.7,530.2,151.7,0,0,3.41,0.4,3.41,0.42,Wheat,Punjab,627,Pakpattan
2014,0.529533327,0.507012367,3.551330798,560.4,157.8,560.4,157.8,0,0,3.58,0.45,3.57,0.43,Wheat,Punjab,627,Pakpattan
