Year,NDVI_district,NDVI_district_crop_mask,Obs_yield,Total_production,Total_area,Irrigated_area,Irrigated_production,Unirrigated_area,Unirrigated_production,Simulated_yield,Simulated_yield_sd,Simulated_yield_allyears,Simulated_yield_allyears_sd,Crop,Province,District_id,District_name_ts
2021,0.243333335,0.310770833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.99,1.03,wheat,Sindh,810,Larkana
1982,NaN,NaN,1,0.7,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Balochistan,717,Las Bela
1983,0.0277,0.01232381,1.666666667,0.5,0.3,NaN,NaN,NaN,NaN,1.74,0.13,1.73,0.13,wheat,Balochistan,717,Las Bela
1984,0.043500001,0.02195873,1.428571429,1,0.7,NaN,NaN,NaN,NaN,1.89,0.14,1.87,0.15,wheat,Balochistan,717,Las Bela
1985,0.0471,0.028853175,2,1,0.5,NaN,NaN,NaN,NaN,1.97,0.15,1.97,0.16,wheat,Balochistan,717,Las Bela
1986,0.0283,0.016288095,1.777777778,1.6,0.9,NaN,NaN,NaN,NaN,1.79,0.14,1.79,0.13,wheat,Balochistan,717,Las Bela
1987,0.0284,0.014403968,1.888888889,1.7,0.9,NaN,NaN,NaN,NaN,1.75,0.13,1.76,0.13,wheat,Balochistan,717,Las Bela
1988,0.0276,0.011821429,2,1.6,0.8,NaN,NaN,NaN,NaN,1.7,0.12,1.72,0.13,wheat,Balochistan,717,Las Bela
1989,0.036000001,0.01838254,2,2,1,NaN,NaN,NaN,NaN,1.81,0.14,1.82,0.14,wheat,Balochistan,717,Las Bela
1990,0.0328,0.015884127,1.4,2.1,1.5,NaN,NaN,NaN,NaN,1.81,0.13,1.78,0.13,wheat,Balochistan,717,Las Bela
1991,0.048000001,0.022757143,1.666666667,2,1.2,NaN,NaN,NaN,NaN,1.89,0.15,1.88,0.14,wheat,Balochistan,717,Las Bela
1992,0.045,0.029770635,2.333333333,0.7,0.3,NaN,NaN,NaN,NaN,1.98,0.16,1.98,0.16,wheat,Balochistan,717,Las Bela
1993,0.058200001,0.043256349,2.5,1,0.4,NaN,NaN,NaN,NaN,2.16,0.2,2.18,0.19,wheat,Balochistan,717,Las Bela
1994,0.044500001,0.034735714,2.75,3.3,1.2,NaN,NaN,NaN,NaN,2.03,0.16,2.06,0.17,wheat,Balochistan,717,Las Bela
1995,0.061,0.05464127,2.243243243,8.3,3.7,NaN,NaN,NaN,NaN,2.36,0.24,2.35,0.23,wheat,Balochistan,717,Las Bela
1996,0.042,0.04656746,2.625,10.5,4,NaN,NaN,NaN,NaN,2.2,0.2,2.23,0.21,wheat,Balochistan,717,Las Bela
1997,0.0415,0.045937302,2.4375,3.9,1.6,NaN,NaN,NaN,NaN,2.2,0.21,2.22,0.21,wheat,Balochistan,717,Las Bela
1998,0.0493,0.051897619,2.5,3,1.2,NaN,NaN,NaN,NaN,2.28,0.23,2.31,0.22,wheat,Balochistan,717,Las Bela
1999,0.0473,0.042663492,2.5,3,1.2,NaN,NaN,NaN,NaN,2.15,0.19,2.17,0.2,wheat,Balochistan,717,Las Bela
2000,0.0149,0.00236746,1.625,5.2,3.2,NaN,NaN,NaN,NaN,1.58,0.13,1.59,0.12,wheat,Balochistan,717,Las Bela
2001,0.0289,0.017333333,1.796610169,10.6,5.9,NaN,NaN,NaN,NaN,1.81,0.13,1.8,0.13,wheat,Balochistan,717,Las Bela
2002,0.0338,0.025442857,1.830188679,9.7,5.3,NaN,NaN,NaN,NaN,1.93,0.15,1.92,0.15,wheat,Balochistan,717,Las Bela
2003,0.029,0.018485714,1.82,9.1,5,NaN,NaN,NaN,NaN,1.82,0.14,1.82,0.14,wheat,Balochistan,717,Las Bela
2004,0.0211,0.007951587,1.84,9.2,5,NaN,NaN,NaN,NaN,1.65,0.13,1.67,0.12,wheat,Balochistan,717,Las Bela
2005,0.0402,0.0375552,2,13.4,6.7,NaN,NaN,NaN,NaN,2.1,0.18,2.1,0.18,wheat,Balochistan,717,Las Bela
2006,0.0324,0.023638889,1.641025641,6.4,3.9,NaN,NaN,NaN,NaN,1.91,0.15,1.89,0.14,wheat,Balochistan,717,Las Bela
2007,0.060000001,0.046234921,1.688888889,7.6,4.5,NaN,NaN,NaN,NaN,2.27,0.19,2.22,0.2,wheat,Balochistan,717,Las Bela
2008,0.050300001,0.041184127,1.833333333,7.7,4.2,NaN,NaN,NaN,NaN,2.17,0.19,2.15,0.19,wheat,Balochistan,717,Las Bela
2009,0.0529,0.052842064,1.973684211,15,7.6,NaN,NaN,NaN,NaN,2.37,0.24,2.32,0.22,wheat,Balochistan,717,Las Bela
2010,0.0451,0.032716667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.03,0.17,wheat,Balochistan,717,Las Bela
2011,0.0592,0.040322222,2.031578947,19.3,9.5,19.2,9.4,0.2,0.1,2.15,0.18,2.14,0.19,wheat,Balochistan,717,Las Bela
2012,0.0599,0.03875873,1.926605505,21,10.9,19.5,9.5,1.5,1.4,2.13,0.18,2.12,0.18,wheat,Balochistan,717,Las Bela
2013,0.0388,0.026695238,1.771186441,20.9,11.8,17.3,8.4,3.7,3.3,1.95,0.15,1.94,0.16,wheat,Balochistan,717,Las Bela
2014,0.0375,0.02816746,2.041322314,24.7,12.1,24.7,12.1,0.1,0.1,1.96,0.16,1.96,0.15,wheat,Balochistan,717,Las Bela
2015,0.0332,0.023875397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.9,0.14,wheat,Balochistan,717,Las Bela
2016,0.036,0.022811905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88,0.15,wheat,Balochistan,717,Las Bela
2017,0.037,0.024415873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.91,0.15,wheat,Balochistan,717,Las Bela
2018,0.033,0.02594127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93,0.15,wheat,Balochistan,717,Las Bela
2019,0.0333,0.026722222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.94,0.16,wheat,Balochistan,717,Las Bela
2020,0.036900001,0.03173254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.01,0.16,wheat,Balochistan,717,Las Bela
2021,0.0438,0.034996826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.06,0.17,wheat,Balochistan,717,Las Bela
1982,NaN,NaN,0,0,138.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Punjab,618,Layyah
1983,0.174333334,0.179516667,1.454479769,201.3,138.4,NaN,NaN,NaN,NaN,1.35,0.19,1.36,0.18,wheat,Punjab,618,Layyah
1984,0.231000001,0.176838889,1.160598179,178.5,153.8,NaN,NaN,NaN,NaN,1.36,0.19,1.34,0.18,wheat,Punjab,618,Layyah
1985,0.256000012,0.203783334,1.225033289,184,150.2,NaN,NaN,NaN,NaN,1.58,0.19,1.55,0.2,wheat,Punjab,618,Layyah
1986,0.272333334,0.156094444,1.640175219,262.1,159.8,NaN,NaN,NaN,NaN,1.11,0.17,1.18,0.18,wheat,Punjab,618,Layyah
1987,0.231000001,0.188266667,1.370392749,226.8,165.5,NaN,NaN,NaN,NaN,1.44,0.19,1.43,0.19,wheat,Punjab,618,Layyah
1988,0.246999994,0.212777777,1.61465721,273.2,169.2,NaN,NaN,NaN,NaN,1.62,0.19,1.62,0.2,wheat,Punjab,618,Layyah
1989,0.180666665,0.205877778,1.699769053,294.4,173.2,NaN,NaN,NaN,NaN,1.56,0.19,1.57,0.19,wheat,Punjab,618,Layyah
1990,0.132666667,0.246938888,1.643213296,296.6,180.5,NaN,NaN,NaN,NaN,1.9,0.2,1.89,0.21,wheat,Punjab,618,Layyah
1991,0.126000002,0.210816666,1.513483764,275,181.7,NaN,NaN,NaN,NaN,1.61,0.19,1.61,0.2,wheat,Punjab,618,Layyah
1992,0.178000003,0.212094444,1.695964621,306.8,180.9,NaN,NaN,NaN,NaN,1.61,0.21,1.62,0.19,wheat,Punjab,618,Layyah
1993,0.267333334,0.239238889,1.755026455,331.7,189,NaN,NaN,NaN,NaN,1.83,0.2,1.83,0.19,wheat,Punjab,618,Layyah
1994,0.249666671,0.214499999,1.766062603,321.6,182.1,NaN,NaN,NaN,NaN,1.63,0.19,1.64,0.2,wheat,Punjab,618,Layyah
1995,0.274333333,0.270361112,1.940561365,352.6,181.7,NaN,NaN,NaN,NaN,2.08,0.22,2.07,0.22,wheat,Punjab,618,Layyah
1996,0.298333332,0.25,1.855462185,331.2,178.5,NaN,NaN,NaN,NaN,1.92,0.21,1.91,0.21,wheat,Punjab,618,Layyah
1997,0.289,0.215277777,1.672206304,291.8,174.5,NaN,NaN,NaN,NaN,1.64,0.19,1.64,0.2,wheat,Punjab,618,Layyah
1998,0.301666667,0.2759,2.110544218,372.3,176.4,NaN,NaN,NaN,NaN,2.11,0.21,2.12,0.21,wheat,Punjab,618,Layyah
1999,0.295999994,0.266066666,1.796945701,317.7,176.8,NaN,NaN,NaN,NaN,2.05,0.2,2.04,0.22,wheat,Punjab,618,Layyah
2000,0.318666667,0.267711111,2.166666667,387.4,178.8,NaN,NaN,NaN,NaN,2.05,0.21,2.05,0.22,wheat,Punjab,618,Layyah
2001,0.346333335,0.275777777,2.213718821,390.5,176.4,NaN,NaN,NaN,NaN,2.11,0.21,2.12,0.22,wheat,Punjab,618,Layyah
2002,0.338333338,0.278861112,2.022259321,363.4,179.7,NaN,NaN,NaN,NaN,2.14,0.22,2.14,0.22,wheat,Punjab,618,Layyah
2003,0.348333329,0.297666666,2.128017967,379,178.1,NaN,NaN,NaN,NaN,2.29,0.23,2.29,0.24,wheat,Punjab,618,Layyah
2004,0.399333328,0.33295,2.328013209,423,181.7,NaN,NaN,NaN,NaN,2.57,0.24,2.56,0.24,wheat,Punjab,618,Layyah
2005,0.392666668,0.34098889,2.829539145,509.6,180.1,NaN,NaN,NaN,NaN,2.61,0.25,2.63,0.24,wheat,Punjab,618,Layyah
2006,0.326333334,0.299438888,2.654164368,481.2,181.3,NaN,NaN,NaN,NaN,2.29,0.22,2.3,0.22,wheat,Punjab,618,Layyah
2007,0.36133334,0.355627777,2.666489078,500.5,187.7,NaN,NaN,NaN,NaN,2.74,0.25,2.74,0.24,wheat,Punjab,618,Layyah
2008,0.331,0.322405556,2.179173047,426.9,195.9,NaN,NaN,NaN,NaN,2.49,0.22,2.48,0.24,wheat,Punjab,618,Layyah
2009,0.409666667,0.355383334,2.535480624,503.8,198.7,NaN,NaN,NaN,NaN,2.75,0.26,2.74,0.26,wheat,Punjab,618,Layyah
2010,0.366333346,0.328766667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.53,0.24,wheat,Punjab,618,Layyah
2011,0.366333336,0.335377779,2.817488561,554.2,196.7,552.2,194.3,2,2.4,2.56,0.25,2.58,0.25,wheat,Punjab,618,Layyah
2012,0.318666667,0.314849999,2.382445141,456,191.4,455.8,191,0.3,0.4,2.42,0.24,2.42,0.23,wheat,Punjab,618,Layyah
2013,0.365999997,0.315938888,2.614375656,498.3,190.6,498,190.2,0.3,0.4,2.42,0.24,2.43,0.24,wheat,Punjab,618,Layyah
2014,0.355666677,0.327794445,2.710854503,586.9,216.5,584.3,213.7,2.6,2.8,2.51,0.23,2.52,0.24,wheat,Punjab,618,Layyah
2015,0.341999998,0.331455556,2.541755889,593.5,233.5,584.41,222.17,9.09,11.33,2.55,0.25,2.55,0.24,wheat,Punjab,618,Layyah
2016,0.36833333,0.337911112,2.579317998,604.36,234.31,600.82,229.45,3.54,4.86,2.6,0.25,2.6,0.26,wheat,Punjab,618,Layyah
2017,0.360666662,0.355455555,3.041504371,702.77,231.06,698.96,226.21,3.81,4.85,2.71,0.24,2.74,0.25,wheat,Punjab,618,Layyah
2018,0.373333335,0.325983334,2.441046259,540.35,221.36,540.05,220.95,0.3,0.41,2.51,0.25,2.51,0.24,wheat,Punjab,618,Layyah
2019,0.390666664,0.346761111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.67,0.25,wheat,Punjab,618,Layyah
2020,0.384000003,0.341294444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.63,0.25,wheat,Punjab,618,Layyah
2021,0.373999993,0.335072221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.58,0.24,wheat,Punjab,618,Layyah
1982,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Punjab,619,Lodhran
1983,0.139399999,0.180861905,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,0.29,wheat,Punjab,619,Lodhran
1984,0.148800001,0.189104762,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.06,0.31,wheat,Punjab,619,Lodhran
1985,0.324999988,0.305452382,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.95,0.38,wheat,Punjab,619,Lodhran
1986,0.098999999,0.199809525,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.14,0.31,wheat,Punjab,619,Lodhran
1987,0.181799999,0.194719048,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.1,0.3,wheat,Punjab,619,Lodhran
1988,0.153599997,0.163476191,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1.86,0.3,wheat,Punjab,619,Lodhran
1989,0.2794,0.204333333,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.18,0.33,wheat,Punjab,619,Lodhran
1990,0.232200003,0.225509523,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.34,0.32,wheat,Punjab,619,Lodhran
1991,0.162800002,0.182595238,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.01,0.32,wheat,Punjab,619,Lodhran
1992,0.167799997,0.174680953,1.937681159,267.4,138,NaN,NaN,NaN,NaN,1.95,0.32,1.95,0.31,wheat,Punjab,619,Lodhran
1993,0.207199997,0.242295238,2.287585777,366.7,160.3,NaN,NaN,NaN,NaN,2.48,0.33,2.47,0.35,wheat,Punjab,619,Lodhran
1994,0.189800003,0.214228572,2.362491716,356.5,150.9,NaN,NaN,NaN,NaN,2.24,0.35,2.25,0.33,wheat,Punjab,619,Lodhran
1995,0.256000002,NaN,2.27672956,362,159,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Punjab,619,Lodhran
1996,0.265399998,0.229209524,2.078324226,342.3,164.7,NaN,NaN,NaN,NaN,2.39,0.32,2.37,0.35,wheat,Punjab,619,Lodhran
1997,0.2002,0.260352381,2.360721443,353.4,149.7,NaN,NaN,NaN,NaN,2.62,0.33,2.61,0.36,wheat,Punjab,619,Lodhran
1998,0.219599998,0.248209524,2.489932886,408.1,163.9,NaN,NaN,NaN,NaN,2.52,0.33,2.51,0.34,wheat,Punjab,619,Lodhran
1999,0.200799999,0.230476191,2.467873832,422.5,171.2,NaN,NaN,NaN,NaN,2.37,0.34,2.38,0.35,wheat,Punjab,619,Lodhran
2000,0.241799998,0.251876191,2.892988314,519.87,179.7,NaN,NaN,NaN,NaN,2.52,0.31,2.54,0.36,wheat,Punjab,619,Lodhran
2001,0.252400002,0.265833334,2.593834505,479.6,184.9,NaN,NaN,NaN,NaN,2.65,0.34,2.65,0.36,wheat,Punjab,619,Lodhran
2002,0.251999998,0.279057142,2.524330235,461.7,182.9,NaN,NaN,NaN,NaN,2.76,0.34,2.75,0.36,wheat,Punjab,619,Lodhran
2003,0.263599998,0.291333333,2.754500818,504.9,183.3,NaN,NaN,NaN,NaN,2.85,0.36,2.85,0.38,wheat,Punjab,619,Lodhran
2004,0.283999997,0.318180952,2.662771285,478.5,179.7,NaN,NaN,NaN,NaN,3.08,0.35,3.05,0.38,wheat,Punjab,619,Lodhran
2005,0.271999997,0.2831,2.606818182,458.8,176,NaN,NaN,NaN,NaN,2.79,0.35,2.78,0.37,wheat,Punjab,619,Lodhran
2006,0.2428,0.266319048,2.509243697,447.9,178.5,NaN,NaN,NaN,NaN,2.66,0.33,2.65,0.36,wheat,Punjab,619,Lodhran
2007,0.261400002,0.307176189,2.961583924,501.1,169.2,NaN,NaN,NaN,NaN,2.97,0.37,2.97,0.39,wheat,Punjab,619,Lodhran
2008,0.216800004,0.231228572,2.581115336,407.3,157.8,NaN,NaN,NaN,NaN,2.37,0.34,2.38,0.33,wheat,Punjab,619,Lodhran
2009,0.343400002,0.369242856,3.217041801,600.3,186.6,NaN,NaN,NaN,NaN,3.5,0.43,3.44,0.42,wheat,Punjab,619,Lodhran
2010,0.308800003,0.31682381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.04,0.4,wheat,Punjab,619,Lodhran
2011,0.266600001,0.286019048,3.12378902,580.4,185.8,580.4,185.8,0,0,2.8,0.33,2.8,0.37,wheat,Punjab,619,Lodhran
2012,0.2208,0.26172381,3.009019844,500.4,166.3,500.4,166.3,0,0,2.6,0.34,2.62,0.34,wheat,Punjab,619,Lodhran
2013,0.275000003,0.3006,3.172216441,609.7,192.2,609.7,192.2,0,0,2.91,0.35,2.92,0.38,wheat,Punjab,619,Lodhran
2014,0.303399998,0.34827619,3.275,681.2,208,681.2,208,0,0,3.29,0.42,3.28,0.41,wheat,Punjab,619,Lodhran
2015,0.273800001,0.326652381,3.122033732,636.77,203.96,636.77,203.96,0,0,3.12,0.4,3.12,0.37,wheat,Punjab,619,Lodhran
2016,0.316399997,0.361861905,3.386758553,688.02,203.15,688.02,203.15,0,0,3.4,0.43,3.39,0.45,wheat,Punjab,619,Lodhran
2017,0.340400001,0.37862381,3.883023834,796.68,205.17,796.68,205.17,0,0,3.45,0.43,3.52,0.45,wheat,Punjab,619,Lodhran
2018,0.287999997,0.35432857,3.416324134,698.16,204.36,698.16,204.36,0,0,3.33,0.42,3.33,0.41,wheat,Punjab,619,Lodhran
2019,0.286199996,0.362738095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.39,0.41,wheat,Punjab,619,Lodhran
2020,0.260800001,0.360409524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.38,0.43,wheat,Punjab,619,Lodhran
2021,0.267000005,0.354247619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.33,0.43,wheat,Punjab,619,Lodhran
1982,NaN,NaN,1.022556391,13.6,13.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Balochistan,718,Loralai
1983,0.10276923,0.079244576,1.133333333,17,15,NaN,NaN,NaN,NaN,1.43,0.41,1.4,0.39,wheat,Balochistan,718,Loralai
1984,0.102923077,0.082130178,1.200892857,26.9,22.4,NaN,NaN,NaN,NaN,1.49,0.42,1.47,0.39,wheat,Balochistan,718,Loralai
1985,0.105384616,0.07722288,1.233333333,29.6,24,NaN,NaN,NaN,NaN,1.36,0.42,1.35,0.37,wheat,Balochistan,718,Loralai
1986,0.105153846,0.077617357,1.348148148,18.2,13.5,NaN,NaN,NaN,NaN,1.36,0.43,1.36,0.39,wheat,Balochistan,718,Loralai
1987,0.100538462,0.078595661,1.224299065,26.2,21.4,NaN,NaN,NaN,NaN,1.4,0.43,1.38,0.42,wheat,Balochistan,718,Loralai
1988,0.096538462,0.080130178,1.764150943,18.7,10.6,NaN,NaN,NaN,NaN,1.4,0.41,1.42,0.4,wheat,Balochistan,718,Loralai
1989,0.111692308,0.085671598,1.325581395,28.5,21.5,NaN,NaN,NaN,NaN,1.57,0.42,1.55,0.41,wheat,Balochistan,718,Loralai
1990,0.094923078,0.085331361,1.491935484,37,24.8,NaN,NaN,NaN,NaN,1.56,0.43,1.55,0.41,wheat,Balochistan,718,Loralai
1991,0.11023077,0.088133136,1.618867925,42.9,26.5,NaN,NaN,NaN,NaN,1.62,0.45,1.61,0.43,wheat,Balochistan,718,Loralai
1992,0.101923077,0.086405326,1.814285714,38.1,21,NaN,NaN,NaN,NaN,1.57,0.44,1.57,0.42,wheat,Balochistan,718,Loralai
1993,0.119307692,0.092308679,1.781690141,25.3,14.2,NaN,NaN,NaN,NaN,1.73,0.45,1.72,0.44,wheat,Balochistan,718,Loralai
1994,0.121461539,0.099827416,1.985915493,28.2,14.2,NaN,NaN,NaN,NaN,1.91,0.46,1.9,0.45,wheat,Balochistan,718,Loralai
1995,0.117750001,NaN,1.973509934,29.8,15.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Balochistan,718,Loralai
1996,0.112846155,0.088704142,1.888268156,33.8,17.9,NaN,NaN,NaN,NaN,1.63,0.43,1.63,0.42,wheat,Balochistan,718,Loralai
1997,0.108769231,0.089342209,1.908333333,22.9,12,NaN,NaN,NaN,NaN,1.64,0.43,1.64,0.44,wheat,Balochistan,718,Loralai
1998,0.12246154,0.103444773,1.884297521,22.8,12.1,NaN,NaN,NaN,NaN,2.02,0.45,1.99,0.44,wheat,Balochistan,718,Loralai
1999,0.123615385,0.105088758,2.40625,15.4,6.4,NaN,NaN,NaN,NaN,2.02,0.45,2.03,0.45,wheat,Balochistan,718,Loralai
2000,0.102000002,0.081004931,1.619047619,6.8,4.2,NaN,NaN,NaN,NaN,1.43,0.42,1.44,0.39,wheat,Balochistan,718,Loralai
2001,0.116307692,0.088191322,1.63961039,50.5,30.8,NaN,NaN,NaN,NaN,1.63,0.45,1.62,0.42,wheat,Balochistan,718,Loralai
2002,0.118,0.094527614,1.675595238,56.3,33.6,NaN,NaN,NaN,NaN,1.79,0.44,1.77,0.41,wheat,Balochistan,718,Loralai
2003,0.118384615,0.092579882,1.42287234,53.5,37.6,NaN,NaN,NaN,NaN,1.75,0.45,1.72,0.44,wheat,Balochistan,718,Loralai
2004,0.110923076,0.088892505,1.427777778,25.7,18,NaN,NaN,NaN,NaN,1.65,0.41,1.63,0.42,wheat,Balochistan,718,Loralai
2005,0.112461538,0.096383629,1.763636364,19.4,11,NaN,NaN,NaN,NaN,1.83,0.46,1.82,0.42,wheat,Balochistan,718,Loralai
2006,0.12023077,0.103406312,2.239316239,26.2,11.7,NaN,NaN,NaN,NaN,1.99,0.45,1.99,0.47,wheat,Balochistan,718,Loralai
2007,0.116000001,0.111638067,2.231404959,27,12.1,NaN,NaN,NaN,NaN,2.21,0.53,2.19,0.45,wheat,Balochistan,718,Loralai
2008,0.114846154,0.104502959,1.988439306,34.4,17.3,NaN,NaN,NaN,NaN,2.04,0.47,2.02,0.46,wheat,Balochistan,718,Loralai
2009,0.122846153,0.108263314,2.044025157,32.5,15.9,NaN,NaN,NaN,NaN,2.14,0.49,2.11,0.47,wheat,Balochistan,718,Loralai
2010,0.122461538,0.103323472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.99,0.45,wheat,Balochistan,718,Loralai
2011,0.139230768,0.122378699,2.117241379,30.7,14.5,27.6,11.8,3.1,2.7,2.6,0.57,2.46,0.51,wheat,Balochistan,718,Loralai
2012,0.136230768,0.11011933,2.115384615,27.5,13,24.8,10.6,2.8,2.4,2.18,0.52,2.16,0.46,wheat,Balochistan,718,Loralai
2013,0.115846154,0.101899409,2.160714286,24.2,11.2,22.1,9.4,2,1.8,1.96,0.47,1.95,0.44,wheat,Balochistan,718,Loralai
2014,0.112153846,0.098450691,2.222222222,22,9.9,20.9,8.9,1.1,1,1.87,0.44,1.87,0.43,wheat,Balochistan,718,Loralai
2015,0.111846155,0.095882643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.81,0.46,wheat,Balochistan,718,Loralai
2016,0.118307692,0.097592702,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.85,0.43,wheat,Balochistan,718,Loralai
2017,0.109230769,0.096495069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.82,0.43,wheat,Balochistan,718,Loralai
2018,0.122307694,0.093936884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.76,0.43,wheat,Balochistan,718,Loralai
2019,0.131538462,0.09708284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.84,0.43,wheat,Balochistan,718,Loralai
2020,0.137923079,0.106815582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.07,0.47,wheat,Balochistan,718,Loralai
2021,0.131000001,0.100696253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.92,0.44,wheat,Balochistan,718,Loralai
1982,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,wheat,Punjab,620,Mandi Bahauddin
1983,0.267000005,0.344703704,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.45,0.88,wheat,Punjab,620,Mandi Bahauddin
1984,0.232999995,0.306037037,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.26,0.81,wheat,Punjab,620,Mandi Bahauddin
1985,0.254000008,0.343962964,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.44,0.9,wheat,Punjab,620,Mandi Bahauddin
1986,0.429499999,0.343796297,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.44,0.87,wheat,Punjab,620,Mandi Bahauddin
1987,0.262999997,0.317518518,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.32,0.85,wheat,Punjab,620,Mandi Bahauddin
1988,0.288000003,0.337018518,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.41,0.87,wheat,Punjab,620,Mandi Bahauddin
1989,0.279499993,0.352722223,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.48,0.88,wheat,Punjab,620,Mandi Bahauddin
1990,0.364500001,0.408574075,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,2.74,0.94,wheat,Punjab,620,Mandi Bahauddin
